33.7746382618,-84.4052442451
33.7746356618,-84.4047575551
33.7745310318,-84.4047775151
33.7744551653,-84.4047760973
33.7743241478,-84.4047694218
33.7743481258,-84.4052453751
33.7744941528,-84.4052498251
